ibin	Eff	Err
0	0.8516	0.0032	
1	0.8575	0.0020	
2	0.8598	0.0022	
3	0.7952	0.0055	
4	0.8777	0.0017	
5	0.8905	0.0026	
6	0.8839	0.0014	
7	0.8246	0.0027	
8	0.8995	0.0008	
9	0.9044	0.0018	
10	0.9015	0.0010	
11	0.8457	0.0019	
12	0.9256	0.0003	
13	0.9209	0.0016	
14	0.9213	0.0005	
15	0.8666	0.0012	
16	0.9590	0.0006	
17	0.9529	0.0014	
18	0.9447	0.0003	
19	0.8865	0.0008	
20	0.9784	0.0001	
21	0.9756	0.0002	
22	0.9632	0.0002	
23	0.9023	0.0005	
24	0.9810	0.0002	
25	0.9787	0.0005	
26	0.9664	0.0004	
27	0.9024	0.0013	
28	0.9814	0.0003	
29	0.9762	0.0007	
30	0.9653	0.0006	
31	0.9076	0.0022	
32	0.9817	0.0032	
33	0.9751	0.0066	
34	0.9596	0.0048	
35	0.8930	0.0354	
