ibin	Eff	Err
0	0.8499	0.0047	
1	0.8558	0.0053	
2	0.8543	0.0024	
3	0.7983	0.0042	
4	0.8791	0.0010	
5	0.8785	0.0017	
6	0.8758	0.0015	
7	0.8182	0.0028	
8	0.8949	0.0006	
9	0.8938	0.0018	
10	0.8924	0.0009	
11	0.8362	0.0019	
12	0.9181	0.0003	
13	0.9129	0.0011	
14	0.9127	0.0007	
15	0.8548	0.0013	
16	0.9446	0.0002	
17	0.9400	0.0004	
18	0.9338	0.0003	
19	0.8751	0.0010	
20	0.9648	0.0004	
21	0.9635	0.0002	
22	0.9531	0.0002	
23	0.8870	0.0006	
24	0.9658	0.0004	
25	0.9640	0.0006	
26	0.9524	0.0004	
27	0.8845	0.0015	
28	0.9666	0.0005	
29	0.9628	0.0009	
30	0.9525	0.0007	
31	0.8965	0.0025	
32	0.9651	0.0047	
33	0.9639	0.0079	
34	0.9441	0.0053	
35	0.8807	0.0254	
