ibin	Eff	Err
0	0.0000	0.0000	
1	0.0025	0.0002	
2	0.0009	0.0001	
3	0.0011	0.0001	
4	0.0001	0.0000	
5	0.0047	0.0003	
6	0.0046	0.0002	
7	0.0057	0.0004	
8	0.4971	0.0012	
9	0.5071	0.0020	
10	0.4786	0.0013	
11	0.4644	0.0022	
12	0.9536	0.0004	
13	0.9531	0.0008	
14	0.9228	0.0006	
15	0.8979	0.0012	
16	0.9535	0.0002	
17	0.9604	0.0003	
18	0.9348	0.0003	
19	0.9135	0.0006	
20	0.9535	0.0001	
21	0.9648	0.0002	
22	0.9359	0.0002	
23	0.9157	0.0004	
24	0.9530	0.0001	
25	0.9676	0.0001	
26	0.9348	0.0001	
27	0.9169	0.0004	
28	0.9517	0.0002	
29	0.9683	0.0001	
30	0.9400	0.0001	
31	0.9169	0.0000	
32	0.9498	0.0001	
33	0.9682	0.0001	
34	0.9462	0.0001	
35	0.9156	0.0004	
36	0.9436	0.0006	
37	0.9636	0.0008	
38	0.9474	0.0007	
39	0.9070	0.0024	
