ibin	Eff	Err
0	0.8112	0.0027	
1	0.8241	0.0037	
2	0.8406	0.0019	
3	0.8048	0.0041	
4	0.8477	0.0012	
5	0.8533	0.0022	
6	0.8619	0.0013	
7	0.8258	0.0019	
8	0.8751	0.0008	
9	0.8752	0.0017	
10	0.8806	0.0009	
11	0.8416	0.0019	
12	0.9030	0.0005	
13	0.8949	0.0009	
14	0.9025	0.0007	
15	0.8610	0.0015	
16	0.9397	0.0002	
17	0.9345	0.0004	
18	0.9314	0.0003	
19	0.8832	0.0018	
20	0.9617	0.0002	
21	0.9605	0.0003	
22	0.9532	0.0002	
23	0.8948	0.0006	
24	0.9631	0.0003	
25	0.9609	0.0005	
26	0.9518	0.0004	
27	0.8922	0.0013	
28	0.9627	0.0004	
29	0.9589	0.0007	
30	0.9488	0.0006	
31	0.9006	0.0019	
32	0.9619	0.0016	
33	0.9490	0.0041	
34	0.9411	0.0034	
35	0.8993	0.0145	
