ibin	Eff	Err
0	0.9498	0.0005	
1	0.9502	0.0008	
2	0.9323	0.0005	
3	0.9037	0.0011	
4	0.9529	0.0003	
5	0.9563	0.0005	
6	0.9325	0.0004	
7	0.9111	0.0008	
8	0.9536	0.0002	
9	0.9631	0.0003	
10	0.9366	0.0003	
11	0.9164	0.0007	
12	0.9535	0.0001	
13	0.9660	0.0002	
14	0.9365	0.0002	
15	0.9170	0.0004	
16	0.9531	0.0001	
17	0.9680	0.0001	
18	0.9349	0.0001	
19	0.9178	0.0002	
20	0.9517	0.0000	
21	0.9686	0.0001	
22	0.9403	0.0001	
23	0.9175	0.0002	
24	0.9499	0.0001	
25	0.9683	0.0001	
26	0.9463	0.0001	
27	0.9162	0.0004	
28	0.9437	0.0006	
29	0.9639	0.0008	
30	0.9474	0.0007	
31	0.9073	0.0025	
