ibin	Eff	Err
0	0.8550	0.0020	
1	0.8660	0.0021	
2	0.8629	0.0011	
3	0.7961	0.0021	
4	0.8881	0.0009	
5	0.8959	0.0014	
6	0.8912	0.0007	
7	0.8232	0.0015	
8	0.9037	0.0004	
9	0.9126	0.0009	
10	0.9095	0.0005	
11	0.8445	0.0010	
12	0.9256	0.0002	
13	0.9286	0.0006	
14	0.9271	0.0003	
15	0.8682	0.0015	
16	0.9538	0.0002	
17	0.9521	0.0003	
18	0.9452	0.0002	
19	0.8834	0.0004	
20	0.9720	0.0001	
21	0.9734	0.0001	
22	0.9613	0.0001	
23	0.8993	0.0003	
24	0.9742	0.0002	
25	0.9748	0.0003	
26	0.9628	0.0002	
27	0.8984	0.0007	
28	0.9748	0.0002	
29	0.9743	0.0004	
30	0.9622	0.0003	
31	0.9045	0.0013	
32	0.9721	0.0014	
33	0.9698	0.0034	
34	0.9646	0.0032	
35	0.9074	0.0131	
