ibin	Eff	Err
0	0.8012	0.0025	
1	0.8080	0.0033	
2	0.8066	0.0028	
3	0.7410	0.0024	
4	0.8353	0.0007	
5	0.8465	0.0020	
6	0.8373	0.0014	
7	0.7757	0.0037	
8	0.8570	0.0008	
9	0.8609	0.0014	
10	0.8558	0.0004	
11	0.7941	0.0014	
12	0.8884	0.0004	
13	0.8783	0.0020	
14	0.8752	0.0005	
15	0.8163	0.0009	
16	0.9348	0.0001	
17	0.9241	0.0003	
18	0.9096	0.0002	
19	0.8471	0.0005	
20	0.9579	0.0001	
21	0.9524	0.0002	
22	0.9339	0.0001	
23	0.8687	0.0004	
24	0.9617	0.0004	
25	0.9554	0.0026	
26	0.9384	0.0012	
27	0.8781	0.0009	
28	0.9641	0.0003	
29	0.9569	0.0007	
30	0.9405	0.0005	
31	0.8831	0.0018	
32	0.9633	0.0025	
33	0.9502	0.0076	
34	0.9378	0.0038	
35	0.8857	0.0187	
