ibin	Eff	Err
0	0.8314	0.0026	
1	0.8428	0.0062	
2	0.8462	0.0025	
3	0.7763	0.0046	
4	0.8619	0.0025	
5	0.8757	0.0031	
6	0.8671	0.0016	
7	0.7943	0.0020	
8	0.8827	0.0015	
9	0.8837	0.0057	
10	0.8829	0.0007	
11	0.8110	0.0020	
12	0.9099	0.0006	
13	0.9055	0.0010	
14	0.9017	0.0007	
15	0.8344	0.0017	
16	0.9486	0.0002	
17	0.9420	0.0004	
18	0.9320	0.0003	
19	0.8564	0.0012	
20	0.9691	0.0001	
21	0.9667	0.0003	
22	0.9526	0.0003	
23	0.8732	0.0007	
24	0.9715	0.0007	
25	0.9701	0.0006	
26	0.9545	0.0008	
27	0.8804	0.0015	
28	0.9721	0.0005	
29	0.9668	0.0009	
30	0.9545	0.0008	
31	0.8851	0.0025	
32	0.9812	0.0033	
33	0.9579	0.0100	
34	0.9454	0.0061	
35	0.8594	0.0259	
