ibin	Eff	Err
0	0.9271	0.0013	
1	0.9662	0.0013	
2	0.9576	0.0008	
3	0.9277	0.0022	
4	0.9257	0.0008	
5	0.9654	0.0009	
6	0.9606	0.0006	
7	0.9339	0.0014	
8	0.9273	0.0005	
9	0.9656	0.0006	
10	0.9614	0.0004	
11	0.9405	0.0010	
12	0.9272	0.0003	
13	0.9659	0.0005	
14	0.9623	0.0003	
15	0.9412	0.0008	
16	0.9271	0.0002	
17	0.9647	0.0002	
18	0.9622	0.0001	
19	0.9444	0.0004	
20	0.9268	0.0001	
21	0.9640	0.0002	
22	0.9626	0.0001	
23	0.9451	0.0004	
24	0.9256	0.0002	
25	0.9637	0.0003	
26	0.9621	0.0002	
27	0.9416	0.0007	
28	0.9192	0.0014	
29	0.9612	0.0018	
30	0.9297	0.0017	
31	0.9214	0.0054	
