ibin	Eff	Err
0	0.8323	0.0038	
1	0.8431	0.0058	
2	0.8454	0.0016	
3	0.7753	0.0045	
4	0.8613	0.0013	
5	0.8746	0.0040	
6	0.8682	0.0016	
7	0.7928	0.0029	
8	0.8830	0.0006	
9	0.8844	0.0040	
10	0.8829	0.0006	
11	0.8098	0.0014	
12	0.9097	0.0006	
13	0.9053	0.0010	
14	0.9015	0.0007	
15	0.8348	0.0019	
16	0.9484	0.0002	
17	0.9418	0.0004	
18	0.9318	0.0003	
19	0.8561	0.0012	
20	0.9689	0.0001	
21	0.9664	0.0003	
22	0.9523	0.0004	
23	0.8726	0.0007	
24	0.9711	0.0002	
25	0.9696	0.0006	
26	0.9545	0.0016	
27	0.8801	0.0016	
28	0.9723	0.0004	
29	0.9672	0.0009	
30	0.9542	0.0007	
31	0.8761	0.0029	
32	0.9799	0.0033	
33	0.9551	0.0094	
34	0.9464	0.0058	
35	0.8674	0.0235	
