ibin	Eff	Err
0	0.8166	0.0033	
1	0.8185	0.0041	
2	0.8095	0.0022	
3	0.7531	0.0040	
4	0.8523	0.0016	
5	0.8517	0.0028	
6	0.8404	0.0015	
7	0.7793	0.0028	
8	0.8749	0.0010	
9	0.8678	0.0019	
10	0.8598	0.0011	
11	0.7981	0.0019	
12	0.9009	0.0004	
13	0.8854	0.0012	
14	0.8805	0.0007	
15	0.8244	0.0013	
16	0.9429	0.0002	
17	0.9297	0.0002	
18	0.9153	0.0003	
19	0.8566	0.0007	
20	0.9657	0.0001	
21	0.9577	0.0002	
22	0.9371	0.0002	
23	0.8779	0.0006	
24	0.9694	0.0002	
25	0.9603	0.0005	
26	0.9417	0.0004	
27	0.8829	0.0012	
28	0.9703	0.0004	
29	0.9597	0.0009	
30	0.9406	0.0007	
31	0.8865	0.0023	
32	0.9738	0.0029	
33	0.9675	0.0058	
34	0.9393	0.0061	
35	0.9140	0.0204	
