ibin	Eff	Err
0	0.0000	0.0000	
1	0.0003	0.0002	
2	0.0002	0.0000	
3	0.0005	0.0001	
4	0.0001	0.0001	
5	0.0009	0.0002	
6	0.0021	0.0002	
7	0.0032	0.0004	
8	0.5040	0.0013	
9	0.5066	0.0023	
10	0.5034	0.0014	
11	0.4830	0.0026	
12	0.9363	0.0005	
13	0.9500	0.0008	
14	0.9519	0.0005	
15	0.9307	0.0012	
16	0.9374	0.0002	
17	0.9520	0.0004	
18	0.9573	0.0003	
19	0.9404	0.0006	
20	0.9382	0.0002	
21	0.9518	0.0003	
22	0.9584	0.0002	
23	0.9431	0.0004	
24	0.9376	0.0001	
25	0.9521	0.0001	
26	0.9598	0.0001	
27	0.9432	0.0002	
28	0.9356	0.0001	
29	0.9514	0.0001	
30	0.9612	0.0001	
31	0.9439	0.0002	
32	0.9327	0.0002	
33	0.9488	0.0002	
34	0.9623	0.0001	
35	0.9414	0.0004	
36	0.9235	0.0008	
37	0.9365	0.0012	
38	0.9599	0.0007	
39	0.9251	0.0028	
