ibin	Eff	Err
0	0.8180	0.0031	
1	0.8198	0.0040	
2	0.8090	0.0022	
3	0.7546	0.0040	
4	0.8520	0.0017	
5	0.8512	0.0028	
6	0.8398	0.0015	
7	0.7773	0.0029	
8	0.8755	0.0010	
9	0.8675	0.0020	
10	0.8585	0.0011	
11	0.7980	0.0020	
12	0.9011	0.0006	
13	0.8857	0.0012	
14	0.8810	0.0007	
15	0.8243	0.0008	
16	0.9428	0.0002	
17	0.9295	0.0009	
18	0.9152	0.0003	
19	0.8567	0.0007	
20	0.9656	0.0001	
21	0.9576	0.0009	
22	0.9369	0.0002	
23	0.8778	0.0005	
24	0.9694	0.0002	
25	0.9599	0.0005	
26	0.9414	0.0004	
27	0.8824	0.0012	
28	0.9701	0.0004	
29	0.9596	0.0009	
30	0.9404	0.0007	
31	0.8850	0.0023	
32	0.9720	0.0029	
33	0.9658	0.0060	
34	0.9371	0.0058	
35	0.9164	0.0201	
