ibin	Eff	Err
0	0.8489	0.0000	
1	0.8610	0.0000	
2	0.8592	0.0000	
3	0.8024	0.0000	
4	0.8809	0.0000	
5	0.8911	0.0000	
6	0.8862	0.0000	
7	0.8254	0.0000	
8	0.8982	0.0000	
9	0.9045	0.0000	
10	0.9040	0.0000	
11	0.8447	0.0000	
12	0.9269	0.0000	
13	0.9212	0.0000	
14	0.9221	0.0000	
15	0.8670	0.0000	
16	0.9591	0.0000	
17	0.9527	0.0000	
18	0.9453	0.0000	
19	0.8847	0.0000	
20	0.9781	0.0000	
21	0.9754	0.0000	
22	0.9629	0.0000	
23	0.9003	0.0000	
24	0.9805	0.0000	
25	0.9780	0.0000	
26	0.9651	0.0000	
27	0.9032	0.0000	
28	0.9813	0.0000	
29	0.9769	0.0000	
30	0.9653	0.0000	
31	0.9031	0.0000	
32	0.9821	0.0000	
33	0.9714	0.0000	
34	0.9652	0.0000	
35	0.9221	0.0000	
