ibin	Eff	Err
0	0.8333	0.0027	
1	0.8444	0.0054	
2	0.8464	0.0024	
3	0.7744	0.0045	
4	0.8613	0.0013	
5	0.8751	0.0031	
6	0.8681	0.0009	
7	0.7930	0.0018	
8	0.8833	0.0005	
9	0.8847	0.0021	
10	0.8831	0.0006	
11	0.8100	0.0014	
12	0.9097	0.0006	
13	0.9052	0.0010	
14	0.9017	0.0007	
15	0.8346	0.0013	
16	0.9485	0.0002	
17	0.9419	0.0004	
18	0.9318	0.0003	
19	0.8560	0.0013	
20	0.9689	0.0001	
21	0.9664	0.0003	
22	0.9524	0.0003	
23	0.8726	0.0007	
24	0.9714	0.0003	
25	0.9696	0.0006	
26	0.9546	0.0017	
27	0.8797	0.0017	
28	0.9723	0.0004	
29	0.9669	0.0009	
30	0.9543	0.0008	
31	0.8765	0.0030	
32	0.9801	0.0034	
33	0.9559	0.0096	
34	0.9468	0.0057	
35	0.8626	0.0240	
