ibin	Eff	Err
0	0.0002	0.0001	
1	0.0014	0.0003	
2	0.0007	0.0001	
3	0.0020	0.0004	
4	0.0006	0.0001	
5	0.0057	0.0006	
6	0.0064	0.0004	
7	0.0202	0.0014	
8	0.4826	0.0023	
9	0.4854	0.0040	
10	0.4579	0.0023	
11	0.3596	0.0044	
12	0.9042	0.0012	
13	0.9201	0.0018	
14	0.9041	0.0012	
15	0.7489	0.0036	
16	0.9069	0.0005	
17	0.9356	0.0008	
18	0.9234	0.0006	
19	0.8079	0.0017	
20	0.9074	0.0004	
21	0.9366	0.0006	
22	0.9308	0.0004	
23	0.8391	0.0011	
24	0.9060	0.0002	
25	0.9367	0.0003	
26	0.9332	0.0002	
27	0.8649	0.0006	
28	0.9068	0.0002	
29	0.9364	0.0002	
30	0.9332	0.0002	
31	0.8798	0.0005	
32	0.9057	0.0003	
33	0.9365	0.0005	
34	0.9248	0.0003	
35	0.8857	0.0009	
36	0.8983	0.0015	
37	0.9355	0.0022	
38	0.8568	0.0023	
39	0.8633	0.0068	
