ibin	Eff	Err
0	0.7990	0.0015	
1	0.8094	0.0022	
2	0.8203	0.0016	
3	0.7762	0.0032	
4	0.8302	0.0014	
5	0.8435	0.0019	
6	0.8440	0.0010	
7	0.7991	0.0021	
8	0.8554	0.0007	
9	0.8575	0.0010	
10	0.8597	0.0005	
11	0.8161	0.0015	
12	0.8878	0.0004	
13	0.8779	0.0017	
14	0.8803	0.0005	
15	0.8384	0.0011	
16	0.9343	0.0001	
17	0.9240	0.0003	
18	0.9143	0.0003	
19	0.8664	0.0006	
20	0.9576	0.0001	
21	0.9526	0.0002	
22	0.9378	0.0002	
23	0.8816	0.0004	
24	0.9612	0.0001	
25	0.9552	0.0007	
26	0.9409	0.0004	
27	0.8875	0.0009	
28	0.9639	0.0003	
29	0.9565	0.0007	
30	0.9415	0.0005	
31	0.8871	0.0018	
32	0.9607	0.0021	
33	0.9513	0.0042	
34	0.9409	0.0030	
35	0.8785	0.0121	
