ibin	Eff	Err
0	0.8341	0.0042	
1	0.8454	0.0053	
2	0.8519	0.0024	
3	0.7970	0.0041	
4	0.8627	0.0011	
5	0.8663	0.0030	
6	0.8680	0.0015	
7	0.8168	0.0028	
8	0.8802	0.0006	
9	0.8784	0.0019	
10	0.8824	0.0007	
11	0.8338	0.0019	
12	0.9086	0.0007	
13	0.9030	0.0011	
14	0.9049	0.0007	
15	0.8518	0.0017	
16	0.9440	0.0001	
17	0.9393	0.0004	
18	0.9327	0.0003	
19	0.8737	0.0007	
20	0.9648	0.0003	
21	0.9636	0.0003	
22	0.9532	0.0002	
23	0.8866	0.0006	
24	0.9655	0.0004	
25	0.9638	0.0006	
26	0.9521	0.0004	
27	0.8850	0.0014	
28	0.9668	0.0005	
29	0.9631	0.0009	
30	0.9519	0.0007	
31	0.8958	0.0026	
32	0.9627	0.0041	
33	0.9644	0.0085	
34	0.9461	0.0054	
35	0.8857	0.0255	
