ibin	Eff	Err
0	0.8278	0.0011	
1	0.8330	0.0015	
2	0.8201	0.0008	
3	0.7714	0.0015	
4	0.8627	0.0007	
5	0.8680	0.0010	
6	0.8498	0.0004	
7	0.8042	0.0010	
8	0.8840	0.0003	
9	0.8858	0.0008	
10	0.8737	0.0004	
11	0.8253	0.0006	
12	0.9151	0.0002	
13	0.9051	0.0004	
14	0.8969	0.0002	
15	0.8549	0.0004	
16	0.9492	0.0003	
17	0.9390	0.0002	
18	0.9262	0.0001	
19	0.8795	0.0002	
20	0.9695	0.0002	
21	0.9642	0.0001	
22	0.9484	0.0001	
23	0.8994	0.0000	
24	0.9726	0.0001	
25	0.9674	0.0002	
26	0.9534	0.0002	
27	0.9052	0.0005	
28	0.9746	0.0002	
29	0.9684	0.0003	
30	0.9539	0.0002	
31	0.9114	0.0007	
32	0.9778	0.0010	
33	0.9697	0.0020	
34	0.9575	0.0020	
35	0.9239	0.0073	
