ibin	Eff	Err
0	0.0000	0.0000	
1	0.0025	0.0004	
2	0.0008	0.0001	
3	0.0008	0.0005	
4	0.0001	0.0000	
5	0.0044	0.0007	
6	0.0045	0.0005	
7	0.0055	0.0008	
8	0.4981	0.0026	
9	0.5030	0.0046	
10	0.4739	0.0028	
11	0.4572	0.0053	
12	0.9529	0.0009	
13	0.9520	0.0018	
14	0.9226	0.0013	
15	0.8913	0.0030	
16	0.9539	0.0004	
17	0.9609	0.0008	
18	0.9345	0.0006	
19	0.9131	0.0014	
20	0.9536	0.0003	
21	0.9648	0.0005	
22	0.9354	0.0004	
23	0.9166	0.0010	
24	0.9529	0.0001	
25	0.9679	0.0002	
26	0.9347	0.0002	
27	0.9168	0.0005	
28	0.9517	0.0001	
29	0.9687	0.0002	
30	0.9401	0.0002	
31	0.9165	0.0004	
32	0.9501	0.0002	
33	0.9688	0.0004	
34	0.9457	0.0003	
35	0.9158	0.0009	
36	0.9424	0.0013	
37	0.9659	0.0020	
38	0.9492	0.0018	
39	0.9033	0.0064	
