ibin	Eff	Err
0	0.8488	0.0019	
1	0.8609	0.0020	
2	0.8576	0.0007	
3	0.8014	0.0022	
4	0.8788	0.0008	
5	0.8888	0.0011	
6	0.8846	0.0009	
7	0.8240	0.0014	
8	0.8965	0.0004	
9	0.8987	0.0006	
10	0.9036	0.0004	
11	0.8443	0.0008	
12	0.9267	0.0003	
13	0.9208	0.0007	
14	0.9219	0.0005	
15	0.8670	0.0004	
16	0.9591	0.0001	
17	0.9528	0.0002	
18	0.9451	0.0002	
19	0.8850	0.0004	
20	0.9784	0.0001	
21	0.9758	0.0001	
22	0.9630	0.0004	
23	0.9006	0.0003	
24	0.9805	0.0001	
25	0.9779	0.0003	
26	0.9647	0.0002	
27	0.9022	0.0008	
28	0.9812	0.0002	
29	0.9756	0.0003	
30	0.9651	0.0003	
31	0.9047	0.0012	
32	0.9817	0.0014	
33	0.9718	0.0040	
34	0.9640	0.0031	
35	0.9203	0.0121	
