ibin	Eff	Err
0	0.9503	0.0011	
1	0.9518	0.0016	
2	0.9314	0.0011	
3	0.9005	0.0025	
4	0.9523	0.0007	
5	0.9565	0.0011	
6	0.9326	0.0008	
7	0.9107	0.0018	
8	0.9538	0.0004	
9	0.9632	0.0008	
10	0.9360	0.0006	
11	0.9151	0.0013	
12	0.9537	0.0003	
13	0.9657	0.0005	
14	0.9360	0.0004	
15	0.9179	0.0009	
16	0.9529	0.0001	
17	0.9684	0.0002	
18	0.9348	0.0002	
19	0.9178	0.0004	
20	0.9517	0.0001	
21	0.9689	0.0002	
22	0.9403	0.0001	
23	0.9172	0.0004	
24	0.9501	0.0002	
25	0.9689	0.0003	
26	0.9459	0.0003	
27	0.9162	0.0008	
28	0.9426	0.0014	
29	0.9660	0.0020	
30	0.9493	0.0016	
31	0.9051	0.0059	
