ibin	Eff	Err
0	0.8451	0.0013	
1	0.8582	0.0024	
2	0.8576	0.0011	
3	0.7924	0.0021	
4	0.8736	0.0010	
5	0.8836	0.0014	
6	0.8829	0.0008	
7	0.8181	0.0014	
8	0.8900	0.0004	
9	0.8998	0.0010	
10	0.9010	0.0005	
11	0.8399	0.0010	
12	0.9191	0.0003	
13	0.9184	0.0006	
14	0.9199	0.0007	
15	0.8646	0.0009	
16	0.9524	0.0001	
17	0.9500	0.0002	
18	0.9428	0.0002	
19	0.8817	0.0004	
20	0.9718	0.0001	
21	0.9731	0.0003	
22	0.9611	0.0001	
23	0.8986	0.0003	
24	0.9741	0.0002	
25	0.9746	0.0003	
26	0.9625	0.0002	
27	0.8984	0.0007	
28	0.9747	0.0002	
29	0.9738	0.0005	
30	0.9621	0.0003	
31	0.9041	0.0012	
32	0.9746	0.0017	
33	0.9685	0.0028	
34	0.9641	0.0060	
35	0.9130	0.0134	
