ibin	Eff	Err
0	0.8510	0.0034	
1	0.8580	0.0041	
2	0.8612	0.0021	
3	0.7952	0.0039	
4	0.8778	0.0017	
5	0.8901	0.0011	
6	0.8839	0.0014	
7	0.8251	0.0026	
8	0.8999	0.0010	
9	0.9053	0.0017	
10	0.9017	0.0009	
11	0.8458	0.0018	
12	0.9255	0.0005	
13	0.9201	0.0008	
14	0.9215	0.0006	
15	0.8662	0.0007	
16	0.9591	0.0007	
17	0.9530	0.0018	
18	0.9452	0.0003	
19	0.8868	0.0006	
20	0.9785	0.0001	
21	0.9756	0.0002	
22	0.9632	0.0002	
23	0.9022	0.0005	
24	0.9810	0.0002	
25	0.9787	0.0005	
26	0.9664	0.0004	
27	0.9025	0.0013	
28	0.9814	0.0003	
29	0.9764	0.0008	
30	0.9653	0.0006	
31	0.9074	0.0022	
32	0.9833	0.0024	
33	0.9747	0.0072	
34	0.9596	0.0048	
35	0.9153	0.0242	
