ibin	Eff	Err
0	0.8385	0.0040	
1	0.8448	0.0062	
2	0.8517	0.0023	
3	0.7972	0.0043	
4	0.8633	0.0011	
5	0.8646	0.0033	
6	0.8660	0.0019	
7	0.8124	0.0036	
8	0.8804	0.0006	
9	0.8772	0.0018	
10	0.8821	0.0010	
11	0.8313	0.0019	
12	0.9097	0.0006	
13	0.9027	0.0011	
14	0.9049	0.0007	
15	0.8507	0.0039	
16	0.9440	0.0001	
17	0.9390	0.0004	
18	0.9324	0.0003	
19	0.8726	0.0008	
20	0.9646	0.0003	
21	0.9634	0.0003	
22	0.9529	0.0002	
23	0.8867	0.0006	
24	0.9655	0.0004	
25	0.9638	0.0006	
26	0.9519	0.0004	
27	0.8852	0.0013	
28	0.9662	0.0005	
29	0.9628	0.0009	
30	0.9526	0.0007	
31	0.8978	0.0024	
32	0.9640	0.0040	
33	0.9604	0.0087	
34	0.9410	0.0063	
35	0.8967	0.0241	
