ibin	Eff	Err
0	0.8281	0.0000	
1	0.8338	0.0000	
2	0.8197	0.0000	
3	0.7594	0.0000	
4	0.8594	0.0000	
5	0.8697	0.0000	
6	0.8497	0.0000	
7	0.8030	0.0000	
8	0.8857	0.0000	
9	0.8834	0.0000	
10	0.8737	0.0000	
11	0.8253	0.0000	
12	0.9132	0.0000	
13	0.9054	0.0000	
14	0.8960	0.0000	
15	0.8530	0.0000	
16	0.9488	0.0000	
17	0.9386	0.0000	
18	0.9254	0.0000	
19	0.8774	0.0000	
20	0.9692	0.0000	
21	0.9638	0.0000	
22	0.9480	0.0000	
23	0.8989	0.0000	
24	0.9726	0.0000	
25	0.9671	0.0000	
26	0.9526	0.0000	
27	0.9067	0.0000	
28	0.9746	0.0000	
29	0.9673	0.0000	
30	0.9558	0.0000	
31	0.9109	0.0000	
32	0.9763	0.0000	
33	0.9686	0.0000	
34	0.9567	0.0000	
35	0.9316	0.0000	
