ibin	Eff	Err
0	0.7949	0.0039	
1	0.8180	0.0044	
2	0.8316	0.0020	
3	0.7796	0.0041	
4	0.8370	0.0017	
5	0.8491	0.0034	
6	0.8518	0.0010	
7	0.7933	0.0028	
8	0.8663	0.0009	
9	0.8664	0.0017	
10	0.8719	0.0012	
11	0.8162	0.0020	
12	0.9045	0.0005	
13	0.8981	0.0010	
14	0.8982	0.0007	
15	0.8424	0.0016	
16	0.9453	0.0002	
17	0.9377	0.0002	
18	0.9304	0.0002	
19	0.8665	0.0007	
20	0.9668	0.0001	
21	0.9636	0.0002	
22	0.9517	0.0003	
23	0.8798	0.0007	
24	0.9692	0.0003	
25	0.9658	0.0005	
26	0.9530	0.0004	
27	0.8841	0.0012	
28	0.9691	0.0004	
29	0.9631	0.0006	
30	0.9493	0.0006	
31	0.8705	0.0020	
32	0.9676	0.0015	
33	0.9613	0.0030	
34	0.9403	0.0024	
35	0.9009	0.0117	
