ibin	Eff	Err
0	0.8479	0.0032	
1	0.8589	0.0042	
2	0.8565	0.0020	
3	0.7966	0.0037	
4	0.8720	0.0017	
5	0.8848	0.0015	
6	0.8829	0.0013	
7	0.8178	0.0012	
8	0.8934	0.0010	
9	0.8996	0.0017	
10	0.9013	0.0009	
11	0.8386	0.0018	
12	0.9180	0.0005	
13	0.9180	0.0007	
14	0.9187	0.0006	
15	0.8636	0.0050	
16	0.9523	0.0003	
17	0.9499	0.0004	
18	0.9432	0.0003	
19	0.8835	0.0006	
20	0.9718	0.0004	
21	0.9732	0.0002	
22	0.9614	0.0002	
23	0.8992	0.0007	
24	0.9744	0.0003	
25	0.9747	0.0005	
26	0.9634	0.0004	
27	0.9002	0.0013	
28	0.9742	0.0004	
29	0.9734	0.0008	
30	0.9624	0.0006	
31	0.9060	0.0022	
32	0.9736	0.0033	
33	0.9586	0.0083	
34	0.9668	0.0053	
35	0.9425	0.0248	
