ibin	Eff	Err
0	0.8482	0.0023	
1	0.8578	0.0037	
2	0.8572	0.0020	
3	0.7986	0.0038	
4	0.8722	0.0017	
5	0.8850	0.0026	
6	0.8834	0.0014	
7	0.8200	0.0026	
8	0.8933	0.0010	
9	0.8999	0.0017	
10	0.9014	0.0009	
11	0.8398	0.0018	
12	0.9178	0.0005	
13	0.9177	0.0011	
14	0.9189	0.0006	
15	0.8645	0.0053	
16	0.9524	0.0005	
17	0.9501	0.0004	
18	0.9434	0.0003	
19	0.8838	0.0006	
20	0.9720	0.0003	
21	0.9735	0.0002	
22	0.9618	0.0002	
23	0.8995	0.0007	
24	0.9745	0.0003	
25	0.9751	0.0005	
26	0.9637	0.0004	
27	0.9001	0.0013	
28	0.9743	0.0004	
29	0.9737	0.0008	
30	0.9627	0.0006	
31	0.9067	0.0024	
32	0.9756	0.0034	
33	0.9567	0.0075	
34	0.9663	0.0055	
35	0.9454	0.0253	
