ibin	Eff	Err
0	0.0001	0.0001	
1	0.0006	0.0005	
2	0.0004	0.0001	
3	0.0008	0.0003	
4	0.0005	0.0001	
5	0.0020	0.0004	
6	0.0022	0.0003	
7	0.0036	0.0007	
8	0.5143	0.0024	
9	0.5157	0.0042	
10	0.4943	0.0025	
11	0.4566	0.0046	
12	0.9366	0.0010	
13	0.9636	0.0013	
14	0.9433	0.0010	
15	0.8752	0.0040	
16	0.9392	0.0005	
17	0.9680	0.0006	
18	0.9491	0.0005	
19	0.9036	0.0012	
20	0.9397	0.0003	
21	0.9693	0.0005	
22	0.9540	0.0003	
23	0.9211	0.0008	
24	0.9398	0.0002	
25	0.9696	0.0002	
26	0.9561	0.0002	
27	0.9309	0.0004	
28	0.9388	0.0001	
29	0.9688	0.0002	
30	0.9564	0.0001	
31	0.9357	0.0004	
32	0.9361	0.0002	
33	0.9687	0.0003	
34	0.9512	0.0002	
35	0.9377	0.0007	
36	0.9246	0.0014	
37	0.9641	0.0017	
38	0.9324	0.0017	
39	0.9384	0.0043	
