ibin	Eff	Err
0	0.8312	0.0016	
1	0.8409	0.0021	
2	0.8499	0.0007	
3	0.8088	0.0021	
4	0.8707	0.0004	
5	0.8749	0.0012	
6	0.8794	0.0004	
7	0.8393	0.0015	
8	0.8978	0.0004	
9	0.8983	0.0008	
10	0.9007	0.0002	
11	0.8587	0.0006	
12	0.9252	0.0001	
13	0.9177	0.0007	
14	0.9203	0.0002	
15	0.8800	0.0005	
16	0.9575	0.0001	
17	0.9504	0.0002	
18	0.9454	0.0001	
19	0.8985	0.0005	
20	0.9771	0.0003	
21	0.9744	0.0001	
22	0.9639	0.0004	
23	0.9104	0.0003	
24	0.9790	0.0002	
25	0.9762	0.0003	
26	0.9642	0.0002	
27	0.9107	0.0007	
28	0.9791	0.0003	
29	0.9739	0.0003	
30	0.9613	0.0003	
31	0.9132	0.0011	
32	0.9778	0.0011	
33	0.9710	0.0017	
34	0.9586	0.0014	
35	0.9067	0.0068	
