ibin	Eff	Err
0	0.8017	0.0024	
1	0.8081	0.0033	
2	0.8065	0.0014	
3	0.7411	0.0022	
4	0.8372	0.0013	
5	0.8478	0.0020	
6	0.8381	0.0014	
7	0.7760	0.0044	
8	0.8601	0.0007	
9	0.8634	0.0010	
10	0.8578	0.0004	
11	0.7967	0.0009	
12	0.8905	0.0004	
13	0.8821	0.0005	
14	0.8778	0.0005	
15	0.8179	0.0006	
16	0.9347	0.0001	
17	0.9242	0.0002	
18	0.9096	0.0003	
19	0.8471	0.0005	
20	0.9578	0.0001	
21	0.9522	0.0007	
22	0.9336	0.0005	
23	0.8685	0.0019	
24	0.9623	0.0002	
25	0.9560	0.0004	
26	0.9392	0.0003	
27	0.8790	0.0008	
28	0.9641	0.0003	
29	0.9568	0.0008	
30	0.9402	0.0005	
31	0.8823	0.0018	
32	0.9633	0.0025	
33	0.9502	0.0076	
34	0.9379	0.0038	
35	0.8785	0.0175	
