ibin	Eff	Err
0	0.0002	0.0002	
1	0.0006	0.0002	
2	0.0005	0.0001	
3	0.0010	0.0003	
4	0.0011	0.0002	
5	0.0034	0.0005	
6	0.0042	0.0004	
7	0.0153	0.0012	
8	0.5410	0.0025	
9	0.5373	0.0043	
10	0.5275	0.0025	
11	0.5159	0.0047	
12	0.9599	0.0008	
13	0.9820	0.0010	
14	0.9612	0.0009	
15	0.9319	0.0020	
16	0.9609	0.0004	
17	0.9839	0.0005	
18	0.9629	0.0004	
19	0.9432	0.0010	
20	0.9615	0.0003	
21	0.9851	0.0003	
22	0.9644	0.0003	
23	0.9479	0.0007	
24	0.9612	0.0001	
25	0.9854	0.0001	
26	0.9661	0.0001	
27	0.9510	0.0004	
28	0.9600	0.0001	
29	0.9851	0.0001	
30	0.9668	0.0001	
31	0.9539	0.0003	
32	0.9583	0.0002	
33	0.9849	0.0002	
34	0.9671	0.0002	
35	0.9539	0.0006	
36	0.9519	0.0012	
37	0.9846	0.0013	
38	0.9670	0.0013	
39	0.9531	0.0047	
