ibin	Eff	Err
0	0.7974	0.0032	
1	0.8158	0.0039	
2	0.8316	0.0020	
3	0.7780	0.0041	
4	0.8368	0.0020	
5	0.8494	0.0014	
6	0.8517	0.0011	
7	0.7933	0.0026	
8	0.8665	0.0010	
9	0.8664	0.0017	
10	0.8719	0.0011	
11	0.8161	0.0021	
12	0.9043	0.0005	
13	0.8982	0.0010	
14	0.8981	0.0007	
15	0.8424	0.0016	
16	0.9453	0.0002	
17	0.9377	0.0003	
18	0.9304	0.0002	
19	0.8664	0.0013	
20	0.9669	0.0001	
21	0.9636	0.0002	
22	0.9517	0.0003	
23	0.8798	0.0010	
24	0.9692	0.0003	
25	0.9657	0.0005	
26	0.9529	0.0004	
27	0.8804	0.0015	
28	0.9692	0.0004	
29	0.9637	0.0008	
30	0.9493	0.0006	
31	0.8704	0.0020	
32	0.9674	0.0015	
33	0.9614	0.0041	
34	0.9403	0.0023	
35	0.9002	0.0117	
