ibin	Eff	Err
0	0.8288	0.0015	
1	0.8304	0.0020	
2	0.8165	0.0011	
3	0.7554	0.0021	
4	0.8693	0.0008	
5	0.8655	0.0013	
6	0.8481	0.0007	
7	0.7879	0.0014	
8	0.8898	0.0006	
9	0.8786	0.0007	
10	0.8685	0.0007	
11	0.8049	0.0008	
12	0.9104	0.0002	
13	0.8970	0.0004	
14	0.8901	0.0004	
15	0.8279	0.0006	
16	0.9447	0.0002	
17	0.9316	0.0002	
18	0.9173	0.0002	
19	0.8576	0.0003	
20	0.9656	0.0000	
21	0.9576	0.0001	
22	0.9373	0.0001	
23	0.8779	0.0002	
24	0.9686	0.0003	
25	0.9595	0.0003	
26	0.9405	0.0002	
27	0.8856	0.0006	
28	0.9705	0.0003	
29	0.9593	0.0005	
30	0.9406	0.0004	
31	0.8863	0.0012	
32	0.9680	0.0017	
33	0.9582	0.0032	
34	0.9372	0.0030	
35	0.9107	0.0108	
