ibin	Eff	Err
0	0.7999	0.0011	
1	0.8097	0.0009	
2	0.8002	0.0006	
3	0.7501	0.0013	
4	0.8307	0.0006	
5	0.8408	0.0009	
6	0.8268	0.0005	
7	0.7738	0.0009	
8	0.8636	0.0002	
9	0.8597	0.0003	
10	0.8505	0.0002	
11	0.7997	0.0004	
12	0.9045	0.0002	
13	0.8911	0.0030	
14	0.8815	0.0002	
15	0.8319	0.0007	
16	0.9448	0.0000	
17	0.9318	0.0001	
18	0.9164	0.0001	
19	0.8626	0.0002	
20	0.9667	0.0000	
21	0.9595	0.0000	
22	0.9417	0.0001	
23	0.8856	0.0002	
24	0.9700	0.0002	
25	0.9624	0.0001	
26	0.9468	0.0001	
27	0.8968	0.0004	
28	0.9722	0.0001	
29	0.9640	0.0003	
30	0.9485	0.0002	
31	0.8970	0.0009	
32	0.9744	0.0009	
33	0.9628	0.0019	
34	0.9483	0.0015	
35	0.9229	0.0073	
