ibin	Eff	Err
0	0.8019	0.0026	
1	0.8151	0.0038	
2	0.8087	0.0026	
3	0.7448	0.0086	
4	0.8355	0.0013	
5	0.8445	0.0021	
6	0.8383	0.0014	
7	0.7764	0.0024	
8	0.8574	0.0008	
9	0.8610	0.0015	
10	0.8549	0.0004	
11	0.7928	0.0006	
12	0.8876	0.0004	
13	0.8792	0.0005	
14	0.8756	0.0004	
15	0.8165	0.0009	
16	0.9344	0.0001	
17	0.9243	0.0002	
18	0.9097	0.0006	
19	0.8470	0.0007	
20	0.9581	0.0001	
21	0.9525	0.0002	
22	0.9340	0.0001	
23	0.8691	0.0004	
24	0.9623	0.0001	
25	0.9550	0.0006	
26	0.9393	0.0003	
27	0.8787	0.0008	
28	0.9626	0.0005	
29	0.9547	0.0027	
30	0.9391	0.0005	
31	0.8829	0.0016	
32	0.9565	0.0036	
33	0.9462	0.0076	
34	0.9374	0.0039	
35	0.8917	0.0159	
